tube_assembly_id,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8,comp_type_count,comp_total_count,tube_volume,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10,spec_type_count
TA-00119,SP-0029,9.52,0.89,68.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,862.7111878059669,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-00120,SP-0029,9.52,0.89,43.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,545.5379569949497,,,,,,,,,,,0
TA-00121,SP-0029,9.52,0.89,43.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,545.5379569949497,,,,,,,,,,,0
TA-00122,SP-0029,9.52,0.89,44.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,558.2248862273904,,,,,,,,,,,0
TA-00123,SP-0029,19.05,1.24,159.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,1.0,C-1631,1.0,C-1641,1.0,,,,,,,,,,,3,3.0,5707.737895865944,,,,,,,,,,,0
TA-00124,SP-0019,6.35,0.71,29.0,2,19.05,N,N,N,N,NONE,EF-008,0,0,0,C-1312,1.0,,,,,,,,,,,,,,,1,1.0,193.894464730398,SP-0012,SP-0036,SP-0063,SP-0080,,,,,,,4
TA-00125,SP-0029,25.4,2.41,44.0,2,63.5,N,N,N,N,EF-003,EF-003,0,0,0,C-1625,1.0,C-1632,1.0,C-1642,1.0,,,,,,,,,,,3,3.0,4030.094432126141,,,,,,,,,,,0
TA-00126,SP-0029,19.05,2.11,70.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,4174.959081329571,,,,,,,,,,,0
TA-00127,SP-0029,9.52,0.89,19.0,1,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,241.0516554163731,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-00128,SP-0029,9.52,0.89,128.0,10,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1638,2.0,,,,,,,,,,,,,,,1,2.0,1623.9269417524085,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-00129,SP-0028,6.35,0.89,94.0,2,38.0,Y,Y,Y,Y,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,775.9927062314982,,,,,,,,,,,0
TA-00130,SP-0028,6.35,0.89,149.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,1230.0309917924812,,,,,,,,,,,0
TA-00131,SP-0029,25.4,2.41,63.0,2,63.5,N,Y,N,N,EF-003,EF-003,0,0,0,C-1625,2.0,C-1632,2.0,,,,,,,,,,,,,2,4.0,5770.36248236243,,,,,,,,,,,0
TA-00132,SP-0029,19.05,2.11,72.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,1.0,C-1631,1.0,C-1641,1.0,,,,,,,,,,,3,3.0,4294.243626510415,,,,,,,,,,,0
TA-00133,SP-0029,19.05,2.11,99.0,3,50.8,N,Y,N,N,EF-003,EF-003,0,0,0,C-1624,1.0,C-1631,1.0,C-1641,1.0,,,,,,,,,,,3,3.0,5904.584986451821,,,,,,,,,,,0
TA-00134,SP-0029,19.05,2.11,99.0,3,50.8,N,Y,N,N,EF-003,EF-003,0,0,0,C-1624,1.0,C-1631,1.0,C-1641,1.0,,,,,,,,,,,3,3.0,5904.584986451821,,,,,,,,,,,0
TA-00135,SP-0028,9.52,0.89,75.0,1,127.0,N,N,N,N,NONE,NONE,0,1,0,C-1817,1.0,,,,,,,,,,,,,,,1,1.0,951.5196924330518,SP-0005,SP-0009,SP-0070,SP-0080,,,,,,,4
TA-00136,SP-0029,9.52,0.89,31.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,393.2948062056614,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-00137,SP-0028,31.75,1.65,23.0,2,38.1,N,Y,N,Y,EF-009,EF-009,0,0,0,,,,,,,,,,,,,,,,,0,0.0,1843.4924596127123,SP-0058,SP-0080,,,,,,,,,2
TA-00138,SP-0028,25.4,1.65,39.0,2,50.8,N,N,N,Y,EF-009,EF-003,0,0,0,C-1750,1.0,,,,,,,,,,,,,,,1,1.0,2484.059274688856,SP-0007,SP-0058,SP-0070,SP-0080,,,,,,,4
TA-00139,SP-0028,57.15,1.65,222.0,5,114.3,N,N,N,N,EF-009,EF-009,0,0,0,,,,,,,,,,,,,,,,,0,0.0,32408.430267992528,SP-0058,SP-0070,SP-0080,,,,,,,,3
TA-00140,SP-0028,57.15,1.65,89.0,2,101.6,N,N,N,Y,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,12992.568891222229,SP-0051,SP-0069,SP-0080,,,,,,,,3
TA-00141,SP-0035,9.52,0.89,205.0,8,19.05,N,N,N,N,EF-001,EF-003,0,0,0,C-1468,1.0,C-1474,1.0,,,,,,,,,,,,,2,2.0,2600.820492650341,SP-0007,SP-0012,SP-0020,SP-0026,SP-0080,,,,,,5
TA-00142,SP-0035,12.7,0.89,182.0,8,25.4,N,N,N,N,EF-017,EF-003,0,0,0,C-1476,1.0,C-1481,1.0,,,,,,,,,,,,,2,2.0,3118.132653369481,SP-0007,SP-0012,SP-0020,SP-0026,SP-0080,,,,,,5
TA-00143,SP-0029,38.1,3.05,130.0,2,76.2,N,N,N,N,EF-012,EF-012,0,0,0,C-1882,2.0,,,,,,,,,,,,,,,1,2.0,22779.668696225483,SP-0012,SP-0024,SP-0026,SP-0061,SP-0080,,,,,,5
TA-00144,SP-0029,41.28,1.65,83.0,2,101.6,N,N,N,N,EF-012,EF-012,0,0,0,C-1717,1.0,C-2016,1.0,,,,,,,,,,,,,2,2.0,8702.702131596769,,,,,,,,,,,0
TA-00145,SP-0039,6.35,0.71,180.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,1203.4828845335048,,,,,,,,,,,0
TA-00146,SP-0039,6.35,0.71,184.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,1230.2269486342493,,,,,,,,,,,0
TA-00147,SP-0039,6.35,0.71,189.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,1263.65702876018,,,,,,,,,,,0
TA-00148,SP-0039,6.35,0.71,144.0,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,962.7863076268037,,,,,,,,,,,0
TA-00149,SP-0039,6.35,0.71,144.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,962.7863076268037,,,,,,,,,,,0
TA-00150,SP-0039,6.35,0.71,144.0,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,962.7863076268037,,,,,,,,,,,0
TA-00151,SP-0029,9.52,0.89,93.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1532,1.0,,,,,,,,,,,,,,,1,1.0,1179.8844186169842,,,,,,,,,,,0
TA-00152,SP-0035,19.05,1.24,19.0,0,0.0,Y,Y,Y,Y,EF-003,NONE,0,0,0,C-0468,1.0,,,,,,,,,,,,,,,1,1.0,682.0567296946725,,,,,,,,,,,0
TA-00153,SP-0029,9.52,1.24,29.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,502.72393961274605,,,,,,,,,,,0
TA-00154,SP-0029,22.22,2.11,75.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1625,1.0,C-1635,1.0,C-1644,1.0,,,,,,,,,,,3,3.0,5261.164348609161,,,,,,,,,,,0
TA-00155,SP-0028,9.52,0.89,85.0,10,31.75,N,N,N,N,NONE,EF-003,0,0,0,C-1625,1.0,C-1635,1.0,C-1644,1.0,,,,,,,,,,,3,3.0,1078.3889847574587,,,,,,,,,,,0
TA-00156,SP-0035,6.35,0.89,24.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,198.12579733570166,,,,,,,,,,,0
TA-00157,SP-0029,25.4,2.41,70.0,5,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,C-1649,1.0,C-1909,1.0,,,,,,,,,,,,,2,2.0,6411.513869291588,,,,,,,,,,,0
TA-00158,SP-0029,15.88,1.65,217.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1647,2.0,,,,,,,,,,,,,,,1,2.0,8467.287671498185,,,,,,,,,,,0
TA-00159,SP-0029,25.4,2.41,57.0,2,63.5,N,N,N,N,EF-003,EF-003,0,0,0,C-1625,1.0,C-1632,1.0,C-1642,1.0,,,,,,,,,,,3,3.0,5220.804150708865,,,,,,,,,,,0
TA-00160,SP-0029,15.88,1.65,238.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1647,2.0,,,,,,,,,,,,,,,1,2.0,9286.70260744962,,,,,,,,,,,0
TA-00161,SP-0029,9.52,1.24,58.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,1005.447879225492,,,,,,,,,,,0
TA-00162,SP-0035,12.7,0.89,91.0,3,19.05,N,N,N,N,NONE,NONE,0,0,0,C-1476,2.0,,,,,,,,,,,,,,,1,2.0,1559.0663266847405,,,,,,,,,,,0
TA-00163,SP-0035,9.52,0.89,23.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,291.79937234613584,,,,,,,,,,,0
TA-00164,SP-0035,12.7,0.89,53.0,2,25.4,N,N,N,Y,EF-018,EF-018,0,0,0,C-1243,1.0,C-1244,1.0,,,,,,,,,,,,,2,2.0,908.0276408163874,,,,,,,,,,,0
TA-00165,SP-0028,12.7,0.89,73.0,1,152.4,N,N,N,N,NONE,NONE,0,1,0,C-1355,1.0,C-1563,1.0,,,,,,,,,,,,,2,2.0,1250.6795807470994,SP-0007,SP-0009,SP-0070,SP-0080,,,,,,,4
TA-00166,SP-0028,50.8,1.65,94.0,3,101.6,N,Y,N,N,NONE,NONE,1,0,0,C-1925,1.0,,,,,,,,,,,,,,,1,1.0,12175.434751537263,SP-0004,SP-0069,SP-0080,,,,,,,,3
TA-00167,SP-0035,25.4,1.65,189.0,8,50.8,N,N,N,N,EF-018,EF-018,0,0,0,C-0444,2.0,C-0445,2.0,,,,,,,,,,,,,2,4.0,12038.133408107537,SP-0063,SP-0069,SP-0080,,,,,,,,3
TA-00168,SP-0029,9.52,0.89,93.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1474,1.0,C-1596,1.0,,,,,,,,,,,,,2,2.0,1179.8844186169842,,,,,,,,,,,0
TA-00169,SP-0035,6.35,0.89,41.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,338.46490378182375,SP-0063,SP-0070,SP-0080,,,,,,,,3
TA-00170,SP-0029,15.88,1.65,35.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1218,1.0,C-1647,1.0,,,,,,,,,,,,,2,2.0,1365.691559919062,,,,,,,,,,,0
TA-00171,SP-0029,22.22,2.41,58.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1644,1.0,C-1908,1.0,,,,,,,,,,,,,2,2.0,4614.177610405595,,,,,,,,,,,0
TA-00172,SP-0029,22.22,2.41,58.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1644,1.0,C-1908,1.0,,,,,,,,,,,,,2,2.0,4614.177610405595,,,,,,,,,,,0
TA-00173,SP-0029,15.88,1.65,55.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,1.0,C-1647,1.0,C-1654,1.0,,,,,,,,,,,3,3.0,2146.086737015669,,,,,,,,,,,0
TA-00174,SP-0029,25.4,2.41,116.0,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,C-1625,1.0,C-1632,1.0,C-1649,1.0,,,,,,,,,,,3,3.0,10624.794411968916,,,,,,,,,,,0
TA-00175,SP-0035,12.7,1.24,35.0,3,38.1,N,N,N,N,EF-003,EF-018,0,0,0,C-0448,1.0,C-0449,1.0,C-0061,1.0,,,,,,,,,,,3,3.0,823.5245318414142,,,,,,,,,,,0
TA-00176,SP-0035,12.7,1.24,56.0,3,38.1,N,N,N,N,EF-003,EF-018,0,0,0,C-0448,1.0,C-0449,1.0,C-0061,1.0,,,,,,,,,,,3,3.0,1317.639250946263,,,,,,,,,,,0
TA-00177,SP-0039,6.35,0.71,45.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,300.8707211333762,,,,,,,,,,,0
TA-00178,SP-0035,15.88,1.65,53.0,3,50.8,N,N,N,N,EF-018,EF-003,0,0,0,C-1420,1.0,C-1421,1.0,C-0045,1.0,,,,,,,,,,,3,3.0,2068.047219306008,SP-0007,SP-0063,SP-0069,SP-0080,,,,,,,4
TA-00179,SP-0028,6.35,0.89,23.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,189.87055578004745,,,,,,,,,,,0
TA-00180,SP-0029,9.52,1.24,199.0,1,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1638,1.0,C-1645,1.0,,,,,,,,,,,,,2,2.0,3449.726344239188,,,,,,,,,,,0
TA-00181,SP-0029,9.52,0.89,74.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1468,1.0,C-1480,1.0,,,,,,,,,,,,,2,2.0,938.832763200611,,,,,,,,,,,0
TA-00182,SP-0029,12.7,0.89,55.0,3,25.4,N,N,N,N,EF-003,EF-003,0,0,0,C-1475,1.0,C-1476,1.0,,,,,,,,,,,,,2,2.0,942.2928348094587,,,,,,,,,,,0
TA-00183,SP-0029,15.88,1.24,50.0,4,31.75,N,Y,N,N,EF-003,EF-003,0,0,0,C-1477,1.0,C-1483,1.0,,,,,,,,,,,,,2,2.0,1486.1618207071883,,,,,,,,,,,0
TA-00184,SP-0029,15.88,1.65,131.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-1640,1.0,,,,,,,,,,,3,3.0,5111.588409982775,,,,,,,,,,,0
TA-00185,SP-0029,15.88,1.65,115.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-1640,1.0,,,,,,,,,,,3,3.0,4487.272268305489,,,,,,,,,,,0
TA-00186,SP-0035,6.35,0.89,109.0,8,12.7,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,899.821329566312,SP-0063,SP-0067,SP-0069,SP-0080,,,,,,,4
TA-00187,SP-0028,6.35,0.89,40.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,330.2096622261695,,,,,,,,,,,0
TA-00188,SP-0019,6.35,0.71,62.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,414.53299356154054,SP-0012,SP-0026,SP-0063,SP-0080,,,,,,,4
TA-00189,SP-0019,6.35,0.71,176.0,8,19.05,N,N,N,N,EF-008,EF-018,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,1176.7388204327606,SP-0012,SP-0024,SP-0026,SP-0063,SP-0080,,,,,,5
TA-00190,SP-0019,6.35,0.71,70.0,7,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,468.0211217630297,,,,,,,,,,,0
TA-00191,SP-0019,6.35,0.71,131.0,7,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,875.8680992993842,SP-0012,SP-0024,SP-0026,SP-0063,SP-0080,,,,,,5
TA-00192,SP-0019,6.35,0.71,96.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,641.8575384178693,SP-0012,SP-0026,SP-0063,SP-0080,,,,,,,4
TA-00193,SP-0028,9.52,0.89,85.0,10,31.75,N,N,N,N,NONE,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1681,1.0,,,,,,,,,,,3,3.0,1078.3889847574587,,,,,,,,,,,0
TA-00194,SP-0029,15.88,1.65,183.0,7,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1647,2.0,,,,,,,,,,,,,,,1,2.0,7140.615870433951,SP-0007,SP-0024,SP-0026,SP-0076,SP-0080,SP-0082,,,,,6
TA-00195,SP-0029,15.88,1.65,191.0,7,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1647,2.0,,,,,,,,,,,,,,,1,2.0,7452.773941272595,,,,,,,,,,,0
TA-00196,SP-0029,15.88,1.65,153.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1647,2.0,,,,,,,,,,,,,,,1,2.0,5970.023104789043,SP-0007,SP-0024,SP-0026,SP-0076,SP-0080,SP-0082,,,,,6
TA-00197,SP-0029,15.88,1.65,156.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1647,2.0,,,,,,,,,,,,,,,1,2.0,6087.0823813535335,SP-0007,SP-0024,SP-0026,SP-0076,SP-0080,SP-0082,,,,,6
TA-00198,SP-0029,12.7,0.89,62.0,0,0.0,N,N,N,N,EF-003,EF-003,1,0,0,C-1345,1.0,C-1502,1.0,C-1970,1.0,,,,,,,,,,,3,3.0,1062.2210137852078,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,,,,,,5
TA-00199,SP-0035,6.35,0.89,160.0,8,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,1320.838648904678,SP-0012,SP-0063,SP-0080,,,,,,,,3
TA-00200,SP-0035,12.7,0.89,53.0,2,25.4,N,N,N,Y,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,908.0276408163874,,,,,,,,,,,0
TA-00201,SP-0035,25.4,1.65,73.0,4,50.8,N,N,N,N,EF-018,EF-018,0,0,0,C-0444,2.0,C-0445,2.0,,,,,,,,,,,,,2,4.0,4649.64941159709,SP-0063,SP-0069,SP-0080,,,,,,,,3
TA-00202,SP-0035,25.4,1.65,139.0,3,50.8,N,N,N,N,EF-018,EF-018,0,0,0,C-0444,2.0,C-0445,2.0,,,,,,,,,,,,,2,4.0,8853.442030301308,SP-0063,SP-0069,SP-0080,,,,,,,,3
TA-00203,SP-0029,9.52,1.65,52.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,1171.8627544751241,,,,,,,,,,,0
TA-00204,SP-0028,15.88,1.24,65.0,3,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-0063,1.0,,,,,,,,,,,3,3.0,1932.0103669193452,SP-0007,SP-0069,SP-0080,SP-0082,,,,,,,4
TA-00205,SP-0029,25.4,1.65,23.0,1,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,C-1625,1.0,C-1632,1.0,C-0237,1.0,,,,,,,,,,,3,3.0,1464.958033790864,,,,,,,,,,,0
TA-00206,SP-0035,15.88,1.65,125.0,6,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,4877.469856853792,,,,,,,,,,,0
TA-00207,SP-0035,15.88,1.65,187.0,9,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,7296.694905853274,SP-0063,SP-0070,SP-0080,,,,,,,,3
TA-00208,SP-0035,15.88,1.65,148.0,7,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,5774.924310514892,SP-0063,SP-0070,SP-0080,,,,,,,,3
TA-00209,SP-0035,12.7,1.65,121.0,6,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,3724.11265390464,,,,,,,,,,,0
TA-00210,SP-0035,15.88,1.65,114.0,6,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,4448.252509450659,SP-0063,SP-0070,SP-0080,,,,,,,,3
TA-00211,SP-0035,15.88,1.65,91.0,3,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,3550.798055789561,,,,,,,,,,,0
TA-00212,SP-0035,15.88,1.65,158.0,6,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,6165.121899063194,SP-0063,SP-0070,SP-0080,,,,,,,,3
TA-00213,SP-0035,15.88,1.65,171.0,8,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,6672.378764175987,SP-0063,SP-0070,SP-0080,,,,,,,,3
TA-00214,SP-0035,15.88,1.65,104.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,4058.054920902356,SP-0063,SP-0070,SP-0080,,,,,,,,3
TA-00215,SP-0035,12.7,1.65,134.0,7,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,4124.223930770428,,,,,,,,,,,0
TA-00216,SP-0035,15.88,1.24,28.0,1,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,832.2506195960257,SP-0063,SP-0070,SP-0080,,,,,,,,3
TA-00217,SP-0029,44.45,3.05,118.0,2,101.6,N,N,N,N,EF-012,EF-012,0,0,0,C-1460,1.0,C-2018,1.0,,,,,,,,,,,,,2,2.0,24266.77299472873,,,,,,,,,,,0
TA-00218,SP-0035,6.35,0.89,171.0,8,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,1411.6463060168744,SP-0063,SP-0069,SP-0080,,,,,,,,3
TA-00219,SP-0035,6.35,0.89,161.0,8,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,1329.0938904603322,SP-0063,SP-0069,SP-0080,,,,,,,,3
TA-00220,SP-0029,12.7,0.89,68.0,2,31.8,N,N,N,N,EF-001,EF-003,0,0,0,C-1475,1.0,C-1476,1.0,,,,,,,,,,,,,2,2.0,1165.0165957644215,SP-0007,SP-0012,SP-0020,SP-0024,SP-0026,SP-0080,,,,,6
TA-00221,SP-0029,15.88,2.41,23.0,2,31.75,N,Y,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,1277.7411027854882,SP-0007,SP-0067,SP-0069,SP-0080,SP-0082,,,,,,5
TA-00222,SP-0029,9.52,0.89,24.0,1,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,304.48630157857656,,,,,,,,,,,0
TA-00223,SP-0029,15.88,1.65,31.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,,,,,,,,,,,,,2,2.0,1209.6125244997404,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-00224,SP-0028,9.52,0.89,24.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,304.48630157857656,SP-0007,SP-0069,SP-0080,SP-0082,,,,,,,4
TA-00225,SP-0028,31.75,1.65,25.0,2,38.1,N,Y,N,Y,EF-009,EF-009,0,0,0,,,,,,,,,,,,,,,,,0,0.0,2003.796151752948,SP-0058,SP-0080,,,,,,,,,2
TA-00226,SP-0029,12.7,0.89,52.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,2.0,C-1629,2.0,,,,,,,,,,,,,2,4.0,890.8950438198517,,,,,,,,,,,0
TA-00227,SP-0029,6.35,0.71,32.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1620,1.0,C-1624,1.0,C-1627,1.0,C-1657,1.0,,,,,,,,,4,4.0,213.95251280595642,,,,,,,,,,,0
TA-00228,SP-0035,12.7,1.65,202.0,8,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,6217.113686683778,SP-0063,SP-0069,SP-0080,,,,,,,,3
TA-00229,SP-0028,50.8,1.65,105.0,3,101.6,N,N,N,Y,NONE,NONE,1,0,1,C-1925,1.0,,,,,,,,,,,,,,,1,1.0,13600.21966927035,SP-0004,SP-0069,SP-0080,,,,,,,,3
TA-00230,SP-0035,12.7,1.65,192.0,8,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,5909.335781402404,,,,,,,,,,,0
TA-00231,SP-0029,25.4,2.41,66.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1625,1.0,C-1632,1.0,C-1649,1.0,,,,,,,,,,,3,3.0,6045.141648189211,SP-0007,SP-0024,SP-0076,SP-0080,SP-0082,,,,,,5
TA-00232,SP-0029,25.4,1.24,205.0,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1642,2.0,,,,,,,,,,,,,,,1,2.0,9894.565443001882,SP-0007,SP-0024,SP-0026,SP-0076,SP-0080,SP-0082,,,,,6
TA-00233,SP-0029,12.7,1.24,188.0,10,25.4,N,Y,N,N,EF-003,EF-003,0,0,0,C-1622,2.0,C-1629,2.0,,,,,,,,,,,,,2,4.0,4423.503199605311,,,,,,,,,,,0
TA-00234,SP-0029,9.52,1.24,21.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,364.04147351267824,SP-0024,SP-0080,SP-0082,,,,,,,,3
