tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-00173,S-0066,2013-12-02,1,0,Yes,2,14.50009181
TA-00173,S-0066,2013-12-02,1,0,Yes,5,8.385125999
TA-00173,S-0066,2013-12-02,1,0,Yes,10,6.34587671
TA-00173,S-0066,2013-12-02,1,0,Yes,25,5.124552784
TA-00173,S-0066,2013-12-02,1,0,Yes,50,4.78235952
TA-00173,S-0066,2013-12-02,1,0,Yes,100,4.629346272
TA-00173,S-0066,2013-12-02,1,0,Yes,250,4.537538323
TA-00175,S-0066,2013-05-01,0,0,Yes,1,30.70280376
TA-00175,S-0066,2013-05-01,0,0,Yes,2,18.842886
TA-00175,S-0066,2013-05-01,0,0,Yes,5,11.72916099
TA-00175,S-0066,2013-05-01,0,0,Yes,10,9.356064611
TA-00175,S-0066,2013-05-01,0,0,Yes,25,7.931650373
TA-00175,S-0066,2013-05-01,0,0,Yes,50,7.525469751
TA-00175,S-0066,2013-05-01,0,0,Yes,100,7.339071794
TA-00175,S-0066,2013-05-01,0,0,Yes,250,7.225007372
TA-00178,S-0072,2014-07-15,300,1,Yes,1,6.245722584
TA-00178,S-0072,2014-07-12,300,1,Yes,1,6.663031443
TA-00180,S-0054,2001-04-10,0,1,No,1,11.7347251
TA-00181,S-0066,1997-02-25,6,0,Yes,3,18.84845011
TA-00181,S-0066,1997-02-25,6,0,Yes,5,15.13718333
TA-00181,S-0066,1997-02-25,6,0,Yes,10,12.35512427
TA-00181,S-0066,1997-02-25,6,0,Yes,15,11.42591655
TA-00183,S-0066,2001-10-12,0,0,Yes,10,22.61535808
TA-00183,S-0066,2001-10-12,0,0,Yes,15,19.14891249
TA-00183,S-0066,2001-10-12,0,0,Yes,20,17.4156897
TA-00183,S-0066,2001-10-12,0,0,Yes,25,16.03578841
TA-00186,S-0066,2013-11-02,1,0,Yes,1,22.32602394
TA-00186,S-0066,2013-11-02,1,0,Yes,2,12.7613049
TA-00186,S-0066,2013-11-02,1,0,Yes,5,7.021917061
TA-00186,S-0066,2013-11-02,1,0,Yes,10,5.10786043
TA-00186,S-0066,2013-11-02,1,0,Yes,25,3.961652098
TA-00186,S-0066,2013-11-02,1,0,Yes,50,3.644497365
TA-00186,S-0066,2013-11-02,1,0,Yes,100,3.502612353
TA-00186,S-0066,2013-11-02,1,0,Yes,250,3.419150582
TA-00190,S-0066,2013-07-14,0,0,Yes,1,21.28553385
TA-00190,S-0066,2013-07-14,0,0,Yes,2,11.72081481
TA-00190,S-0066,2013-07-14,0,0,Yes,5,5.981426974
TA-00190,S-0066,2013-07-14,0,0,Yes,10,4.067370342
TA-00190,S-0066,2013-07-14,0,0,Yes,25,2.92116201
TA-00190,S-0066,2013-07-14,0,0,Yes,50,2.604007278
TA-00190,S-0066,2013-07-14,0,0,Yes,100,2.462122266
TA-00190,S-0066,2013-07-14,0,0,Yes,250,2.378660494
TA-00198,S-0066,2013-11-11,151,0,Yes,1,27.30869171
TA-00198,S-0066,2013-11-11,151,0,Yes,2,17.11800938
TA-00198,S-0066,2013-11-11,151,0,Yes,5,11.00304357
TA-00198,S-0066,2013-11-11,151,0,Yes,10,8.963794283
TA-00198,S-0066,2013-11-11,151,0,Yes,25,7.742470357
TA-00198,S-0066,2013-11-11,151,0,Yes,50,7.400277093
TA-00198,S-0066,2013-11-11,151,0,Yes,100,7.247263845
TA-00198,S-0066,2013-11-11,151,0,Yes,250,7.155455896
TA-00199,S-0066,2013-11-02,1,0,Yes,1,22.65987102
TA-00199,S-0066,2013-11-02,1,0,Yes,2,13.09515198
TA-00199,S-0066,2013-11-02,1,0,Yes,5,7.355764148
TA-00199,S-0066,2013-11-02,1,0,Yes,10,5.441707517
TA-00199,S-0066,2013-11-02,1,0,Yes,25,4.295499185
TA-00199,S-0066,2013-11-02,1,0,Yes,50,3.978344452
TA-00199,S-0066,2013-11-02,1,0,Yes,100,3.83645944
TA-00199,S-0066,2013-11-02,1,0,Yes,250,3.752997669
TA-00199,S-0072,2004-08-16,800,1,Yes,1,1.713748379
TA-00199,S-0072,2012-08-10,250,30,Yes,1,4.273242712
TA-00201,S-0072,2014-07-12,100,1,Yes,1,8.006765968
TA-00204,S-0072,2003-08-26,10,1,Yes,1,23.00484635
TA-00204,S-0072,2011-08-17,6,0,Yes,2,26.02894454
TA-00204,S-0072,2011-08-17,6,0,Yes,4,20.24504376
TA-00204,S-0072,2011-08-17,6,0,Yes,6,17.35170234
TA-00204,S-0072,2011-08-17,6,0,Yes,8,14.53625858
TA-00205,S-0066,2013-10-01,0,0,Yes,1,27.5201282
TA-00205,S-0066,2013-10-01,0,0,Yes,2,17.32944587
TA-00205,S-0066,2013-10-01,0,0,Yes,5,11.21448006
TA-00205,S-0066,2013-10-01,0,0,Yes,10,9.175230772
TA-00205,S-0066,2013-10-01,0,0,Yes,25,7.953906846
TA-00205,S-0066,2013-10-01,0,0,Yes,50,7.611713581
TA-00205,S-0066,2013-10-01,0,0,Yes,100,7.458700333
TA-00205,S-0066,2013-10-01,0,0,Yes,250,7.366892384
TA-00206,S-0072,2005-10-10,1,1,Yes,1,17.79404973
TA-00206,S-0072,2012-07-10,1,0,Yes,1,20.14210758
TA-00206,S-0072,2012-07-10,1,0,Yes,2,13.83517969
TA-00206,S-0072,2012-07-10,1,0,Yes,3,11.871046
TA-00206,S-0072,2012-07-10,1,0,Yes,4,10.73318384
TA-00207,S-0072,2011-06-01,300,1,Yes,1,2.195044596
TA-00207,S-0072,2011-06-01,300,10,Yes,1,2.387006671
TA-00211,S-0072,2006-05-23,20,1,No,1,6.885596167
TA-00213,S-0072,2011-06-01,200,1,Yes,1,3.260573215
TA-00213,S-0072,2011-06-01,200,10,Yes,1,3.544343239
TA-00214,S-0072,2005-02-25,48,1,No,1,11.45095508
TA-00215,S-0072,2011-05-03,10,1,No,1,8.126394507
TA-00216,S-0062,1994-03-10,170,1,Yes,1,1.65254308
TA-00218,S-0072,2003-03-07,15,5,No,1,9.347718433
TA-00219,S-0072,2004-05-25,15,5,No,1,7.080340301
TA-00222,S-0066,2013-07-01,0,0,Yes,1,21.30779032
TA-00222,S-0066,2013-07-01,0,0,Yes,2,11.74307128
TA-00222,S-0066,2013-07-01,0,0,Yes,5,6.003683446
TA-00222,S-0066,2013-07-01,0,0,Yes,10,4.092408874
TA-00222,S-0066,2013-07-01,0,0,Yes,25,2.943418483
TA-00222,S-0066,2013-07-01,0,0,Yes,50,2.629045809
TA-00222,S-0066,2013-07-01,0,0,Yes,100,2.487160797
TA-00222,S-0066,2013-07-01,0,0,Yes,250,2.400916967
TA-00228,S-0072,2013-01-16,25,1,Yes,1,11.85157159
TA-00228,S-0072,2013-01-16,25,10,Yes,1,11.5038142
TA-00229,S-0013,2011-05-01,87,5,No,5,9.044473996
TA-00230,S-0072,2013-01-16,5,1,Yes,1,13.47629407
TA-00239,S-0072,2013-01-16,145,1,Yes,1,3.510958531
TA-00239,S-0072,2013-01-16,145,12,Yes,1,3.163201148
TA-00242,S-0041,2012-07-25,227,0,Yes,1,29.20327393
TA-00242,S-0041,2012-07-25,227,0,Yes,6,6.785442041
TA-00242,S-0041,2012-07-25,227,0,Yes,20,2.651302282
TA-00243,S-0062,2001-06-18,0,1,No,1,1.413286001
TA-00248,S-0072,2008-07-01,80,1,No,1,3.686228251
TA-00249,S-0066,2013-10-01,0,0,Yes,1,26.02894454
TA-00249,S-0066,2013-10-01,0,0,Yes,2,15.83826221
TA-00249,S-0066,2013-10-01,0,0,Yes,5,9.723296406
TA-00249,S-0066,2013-10-01,0,0,Yes,10,7.684047117
TA-00249,S-0066,2013-10-01,0,0,Yes,25,6.462723191
TA-00249,S-0066,2013-10-01,0,0,Yes,50,6.120529927
TA-00249,S-0066,2013-10-01,0,0,Yes,100,5.967516678
TA-00249,S-0066,2013-10-01,0,0,Yes,250,5.87570873
TA-00252,S-0064,2014-02-11,2,0,Yes,2,100.7355764
TA-00252,S-0064,2014-02-11,2,0,Yes,3,69.74900263
TA-00252,S-0064,2014-02-11,2,0,Yes,4,54.25293368
TA-00253,S-0066,2001-10-02,0,0,Yes,4,71.80216222
TA-00253,S-0066,2001-10-02,0,0,Yes,6,56.7317483
TA-00253,S-0066,2001-10-02,0,0,Yes,8,49.19793237
TA-00253,S-0066,2001-10-02,0,0,Yes,10,44.67708641
TA-00254,S-0072,2004-06-04,5,1,No,1,8.05962509
TA-00264,S-0066,2013-06-01,0,0,Yes,1,21.46358563
TA-00264,S-0066,2013-06-01,0,0,Yes,2,11.89886659
TA-00264,S-0066,2013-06-01,0,0,Yes,5,6.162260812
TA-00264,S-0066,2013-06-01,0,0,Yes,10,4.248204181
TA-00264,S-0066,2013-06-01,0,0,Yes,25,3.09921379
TA-00264,S-0066,2013-06-01,0,0,Yes,50,2.784841117
TA-00264,S-0066,2013-06-01,0,0,Yes,100,2.642956105
TA-00264,S-0066,2013-06-01,0,0,Yes,250,2.559494333
TA-00268,S-0062,2005-05-09,480,1,Yes,1,1.599683958
TA-00269,S-0062,1998-04-06,300,1,Yes,1,1.991954285
TA-00270,S-0066,2013-09-01,0,0,Yes,1,28.41595121
TA-00270,S-0066,2013-09-01,0,0,Yes,2,16.55603345
TA-00270,S-0066,2013-09-01,0,0,Yes,5,9.439526382
TA-00270,S-0066,2013-09-01,0,0,Yes,10,7.066430006
TA-00270,S-0066,2013-09-01,0,0,Yes,25,5.644797828
TA-00270,S-0066,2013-09-01,0,0,Yes,50,5.235835146
TA-00270,S-0066,2013-09-01,0,0,Yes,100,5.049437189
TA-00270,S-0066,2013-09-01,0,0,Yes,250,4.938154827
TA-00271,S-0066,2007-10-15,8,0,Yes,1,136.2624706
TA-00271,S-0066,2007-10-15,8,0,Yes,3,48.15744229
TA-00271,S-0066,2007-10-15,8,0,Yes,5,30.54144433
TA-00271,S-0066,2007-10-15,8,0,Yes,7,22.98258987
TA-00271,S-0066,2007-10-15,8,0,Yes,9,18.78724482
TA-00272,S-0054,2011-06-13,3,3,No,3,5.975862856
TA-00274,S-0066,2014-01-22,1,0,Yes,1,22.06729244
TA-00274,S-0066,2014-01-22,1,0,Yes,2,12.5025734
TA-00274,S-0066,2014-01-22,1,0,Yes,5,6.765967628
TA-00274,S-0066,2014-01-22,1,0,Yes,10,4.851910996
TA-00274,S-0066,2014-01-22,1,0,Yes,25,3.702920606
TA-00274,S-0066,2014-01-22,1,0,Yes,50,3.388547932
TA-00275,S-0064,2004-04-06,508,0,Yes,5,20.0113508
TA-00275,S-0064,2004-04-06,508,0,Yes,7,17.41012558
TA-00275,S-0064,2004-04-06,508,0,Yes,10,14.86175949
TA-00275,S-0064,2004-04-06,508,0,Yes,12,13.87134646
TA-00277,S-0066,2004-09-23,1,0,Yes,1,124.0464493
TA-00277,S-0066,2004-09-23,1,0,Yes,3,54.52557547
TA-00277,S-0066,2004-09-23,1,0,Yes,5,36.13338304
TA-00277,S-0066,2004-09-23,1,0,Yes,10,24.77423591
TA-00278,S-0066,2004-02-20,0,0,Yes,30,2.342493726
TA-00278,S-0066,2004-02-20,0,0,Yes,60,1.891800159
TA-00278,S-0066,2004-02-20,0,0,Yes,90,1.74156897
TA-00278,S-0066,2004-02-20,0,0,Yes,120,1.666453375
TA-00280,S-0054,2002-12-16,2,0,Yes,1,29.38132571
TA-00280,S-0054,2002-12-16,2,0,Yes,2,24.18443939
TA-00280,S-0054,2002-12-16,2,0,Yes,3,21.96435626
TA-00280,S-0054,2002-12-16,2,0,Yes,5,18.65092392
TA-00280,S-0054,2002-12-16,2,0,Yes,10,17.30440734
TA-00282,S-0072,2011-06-15,2,1,No,1,10.14616938
TA-00283,S-0030,2014-06-06,1,1,No,1,1.582991604
TA-00285,S-0041,2013-08-21,20,20,No,20,1.591337781
TA-00293,S-0066,2013-07-01,0,0,Yes,1,27.8595394
TA-00293,S-0066,2013-07-01,0,0,Yes,2,15.99962164
TA-00293,S-0066,2013-07-01,0,0,Yes,5,8.883114571
TA-00293,S-0066,2013-07-01,0,0,Yes,10,6.510018195
TA-00293,S-0066,2013-07-01,0,0,Yes,25,5.088386016
TA-00293,S-0066,2013-07-01,0,0,Yes,50,4.679423335
TA-00293,S-0066,2013-07-01,0,0,Yes,100,4.493025378
TA-00293,S-0066,2013-07-01,0,0,Yes,250,4.381743016
TA-00294,S-0066,2013-07-01,0,0,Yes,1,27.90405235
TA-00294,S-0066,2013-07-01,0,0,Yes,2,16.04413458
TA-00294,S-0066,2013-07-01,0,0,Yes,5,8.927627516
TA-00294,S-0066,2013-07-01,0,0,Yes,10,6.55453114
TA-00294,S-0066,2013-07-01,0,0,Yes,25,5.132898961
TA-00294,S-0066,2013-07-01,0,0,Yes,50,4.72393628
TA-00294,S-0066,2013-07-01,0,0,Yes,100,4.537538323
TA-00294,S-0066,2013-07-01,0,0,Yes,250,4.423473902
TA-00295,S-0041,2012-07-25,266,0,Yes,1,35.87465155
TA-00295,S-0041,2012-07-25,266,0,Yes,6,7.531033869
TA-00295,S-0041,2012-07-25,266,0,Yes,20,2.3035449
TA-00296,S-0066,2013-07-01,0,0,Yes,1,21.54982946
TA-00296,S-0066,2013-07-01,0,0,Yes,2,11.98511042
TA-00296,S-0066,2013-07-01,0,0,Yes,5,6.245722584
TA-00296,S-0066,2013-07-01,0,0,Yes,10,4.334448012
TA-00296,S-0066,2013-07-01,0,0,Yes,25,3.185457621
TA-00296,S-0066,2013-07-01,0,0,Yes,50,2.871084947
TA-00296,S-0066,2013-07-01,0,0,Yes,100,2.729199935
TA-00296,S-0066,2013-07-01,0,0,Yes,250,2.642956105
TA-00297,S-0066,2013-07-01,0,0,Yes,1,21.26884149
TA-00297,S-0066,2013-07-01,0,0,Yes,2,11.70412246
TA-00297,S-0066,2013-07-01,0,0,Yes,5,5.964734619
TA-00297,S-0066,2013-07-01,0,0,Yes,10,4.053460047
TA-00297,S-0066,2013-07-01,0,0,Yes,25,2.904469656
TA-00297,S-0066,2013-07-01,0,0,Yes,50,2.590096983
TA-00297,S-0066,2013-07-01,0,0,Yes,100,2.448211971
TA-00297,S-0066,2013-07-01,0,0,Yes,250,2.36196814
TA-00300,S-0062,2010-10-21,421,0,Yes,1,66.29090322
TA-00300,S-0062,2010-10-21,421,0,Yes,5,20.51768555
TA-00300,S-0062,2010-10-21,421,0,Yes,10,14.79499007
TA-00304,S-0066,1995-11-01,30,10,No,10,7.978945377
TA-00306,S-0064,1994-11-23,100,1,No,1,5.441707517
TA-00308,S-0066,2013-09-01,2,0,Yes,1,22.02834362
TA-00308,S-0066,2013-09-01,2,0,Yes,2,12.46362458
TA-00308,S-0066,2013-09-01,2,0,Yes,5,6.727018801
TA-00308,S-0066,2013-09-01,2,0,Yes,10,4.81296217
TA-00308,S-0066,2013-09-01,2,0,Yes,25,3.663971779
TA-00308,S-0066,2013-09-01,2,0,Yes,50,3.349599105
TA-00308,S-0066,2013-09-01,2,0,Yes,100,3.207714093
TA-00308,S-0066,2013-09-01,2,0,Yes,250,3.124252322
TA-00309,S-0062,1999-04-06,758,1,Yes,1,0.868002426
TA-00312,S-0066,2013-07-01,0,0,Yes,1,21.27996973
TA-00312,S-0066,2013-07-01,0,0,Yes,2,11.71525069
TA-00312,S-0066,2013-07-01,0,0,Yes,5,5.975862856
TA-00312,S-0066,2013-07-01,0,0,Yes,10,4.061806224
TA-00312,S-0066,2013-07-01,0,0,Yes,25,2.915597892
TA-00312,S-0066,2013-07-01,0,0,Yes,50,2.59844316
TA-00312,S-0066,2013-07-01,0,0,Yes,100,2.456558148
TA-00312,S-0066,2013-07-01,0,0,Yes,250,2.373096376
TA-00314,S-0066,2013-07-01,0,0,Yes,1,28.26850208
TA-00314,S-0066,2013-07-01,0,0,Yes,2,16.40858432
TA-00314,S-0066,2013-07-01,0,0,Yes,5,9.292077252
TA-00314,S-0066,2013-07-01,0,0,Yes,10,6.918980876
TA-00314,S-0066,2013-07-01,0,0,Yes,25,5.497348698
TA-00314,S-0066,2013-07-01,0,0,Yes,50,5.088386016
TA-00314,S-0066,2013-07-01,0,0,Yes,100,4.901988059
TA-00314,S-0066,2013-07-01,0,0,Yes,250,4.787923638
TA-00315,S-0066,2013-07-01,0,0,Yes,1,28.2879765
TA-00315,S-0066,2013-07-01,0,0,Yes,2,16.42805873
TA-00315,S-0066,2013-07-01,0,0,Yes,5,9.311551666
TA-00315,S-0066,2013-07-01,0,0,Yes,10,6.93845529
TA-00315,S-0066,2013-07-01,0,0,Yes,25,5.516823111
TA-00315,S-0066,2013-07-01,0,0,Yes,50,5.10786043
TA-00315,S-0066,2013-07-01,0,0,Yes,100,4.921462473
TA-00315,S-0066,2013-07-01,0,0,Yes,250,4.807398051
TA-00316,S-0072,2013-01-16,350,1,Yes,1,2.823789943
TA-00316,S-0072,2013-01-16,350,50,Yes,1,2.476032561
TA-00320,S-0066,2014-01-22,1,0,Yes,1,28.64408006
TA-00320,S-0066,2014-01-22,1,0,Yes,2,18.45339773
TA-00320,S-0066,2014-01-22,1,0,Yes,5,12.33843192
TA-00320,S-0066,2014-01-22,1,0,Yes,10,10.29918263
TA-00320,S-0066,2014-01-22,1,0,Yes,25,9.077858705
TA-00320,S-0066,2014-01-22,1,0,Yes,50,8.735665441
TA-00321,S-0066,2014-01-22,1,0,Yes,1,27.89292411
TA-00321,S-0066,2014-01-22,1,0,Yes,2,17.70224178
TA-00321,S-0066,2014-01-22,1,0,Yes,5,11.58727597
TA-00321,S-0066,2014-01-22,1,0,Yes,10,9.550808745
TA-00321,S-0066,2014-01-22,1,0,Yes,25,8.326702759
TA-00321,S-0066,2014-01-22,1,0,Yes,50,7.987291554
TA-00322,S-0066,2013-12-02,1,0,Yes,1,17.45463853
TA-00322,S-0066,2013-12-02,1,0,Yes,2,9.559154922
TA-00322,S-0066,2013-12-02,1,0,Yes,5,4.821308347
TA-00322,S-0066,2013-12-02,1,0,Yes,10,3.241098802
TA-00322,S-0066,2013-12-02,1,0,Yes,25,2.295198722
TA-00322,S-0066,2013-12-02,1,0,Yes,50,2.044813407
TA-00322,S-0066,2013-12-02,1,0,Yes,100,1.939095163
TA-00322,S-0066,2013-12-02,1,0,Yes,250,1.872325746
TA-00323,S-0054,2001-04-10,0,0,Yes,1,13.23981905
TA-00323,S-0054,2001-04-10,0,0,Yes,3,6.543402903
TA-00323,S-0054,2001-04-10,0,0,Yes,5,5.177411906
TA-00323,S-0054,2001-04-10,0,0,Yes,10,4.173088586
TA-00323,S-0054,2001-04-10,0,0,Yes,20,3.666753838
TA-00324,S-0072,2004-10-01,20,6,No,1,5.914657556
TA-00325,S-0072,2012-06-11,10,1,Yes,1,9.381103142
TA-00325,S-0072,2013-12-20,37,0,Yes,10,8.35452335
TA-00325,S-0072,2013-12-20,37,0,Yes,20,7.177712368
TA-00325,S-0072,2013-12-20,37,0,Yes,30,6.151132576
TA-00325,S-0072,2013-12-20,37,0,Yes,40,5.714349304
TA-00327,S-0062,2014-08-07,69,0,Yes,6,21.28275179
TA-00327,S-0062,2014-08-07,69,0,Yes,10,15.68803103
TA-00327,S-0062,2014-08-07,69,0,Yes,25,10.98356916
TA-00327,S-0062,2014-08-07,69,0,Yes,50,9.397795496
TA-00330,S-0072,2012-07-11,2,0,Yes,2,8.646639551
TA-00330,S-0072,2012-07-11,2,0,Yes,4,7.030263238
TA-00330,S-0072,2012-07-11,2,0,Yes,6,6.05097845
TA-00330,S-0072,2012-07-11,2,0,Yes,8,4.818526288
TA-00331,S-0072,2004-03-08,1,1,No,1,14.13842413
TA-00332,S-0062,2001-08-20,370,1,No,1,1.379901293
TA-00334,S-0066,2013-05-01,0,0,Yes,1,21.46358563
TA-00334,S-0066,2013-05-01,0,0,Yes,2,11.89886659
TA-00334,S-0066,2013-05-01,0,0,Yes,5,6.162260812
TA-00334,S-0066,2013-05-01,0,0,Yes,10,4.248204181
TA-00334,S-0066,2013-05-01,0,0,Yes,25,3.09921379
TA-00334,S-0066,2013-05-01,0,0,Yes,50,2.784841117
TA-00334,S-0066,2013-05-01,0,0,Yes,100,2.642956105
TA-00334,S-0066,2013-05-01,0,0,Yes,250,2.559494333
TA-00335,S-0066,2013-05-01,0,0,Yes,1,21.9615742
TA-00335,S-0066,2013-05-01,0,0,Yes,2,12.39685516
TA-00335,S-0066,2013-05-01,0,0,Yes,5,6.660249384
TA-00335,S-0066,2013-05-01,0,0,Yes,10,4.746192752
TA-00335,S-0066,2013-05-01,0,0,Yes,25,3.597202361
TA-00335,S-0066,2013-05-01,0,0,Yes,50,3.282829688
TA-00335,S-0066,2013-05-01,0,0,Yes,100,3.140944676
TA-00335,S-0066,2013-05-01,0,0,Yes,250,3.057482904
TA-00338,S-0066,2013-07-01,0,0,Yes,1,21.82803537
TA-00338,S-0066,2013-07-01,0,0,Yes,2,12.26331633
TA-00338,S-0066,2013-07-01,0,0,Yes,5,6.52392849
TA-00338,S-0066,2013-07-01,0,0,Yes,10,4.609871858
TA-00338,S-0066,2013-07-01,0,0,Yes,25,3.463663527
TA-00338,S-0066,2013-07-01,0,0,Yes,50,3.146508794
TA-00338,S-0066,2013-07-01,0,0,Yes,100,3.004623782
TA-00338,S-0066,2013-07-01,0,0,Yes,250,2.92116201
TA-00348,S-0015,2012-12-15,0,1,No,1,9.817886414
TA-00349,S-0066,2001-09-12,0,0,Yes,15,7.842624483
TA-00349,S-0066,2001-09-12,0,0,Yes,20,6.799352337
TA-00349,S-0066,2001-09-12,0,0,Yes,25,5.616977237
TA-00349,S-0066,2001-09-12,0,0,Yes,35,5.060565426
TA-00349,S-0066,2001-09-12,0,0,Yes,45,4.75175687
TA-00349,S-0066,2001-09-12,0,0,Yes,50,4.643256567
TA-00350,S-0015,2012-12-15,1,10,No,1,27.4450126
TA-00351,S-0015,2012-12-15,1,10,No,1,23.21628284
TA-00353,S-0015,2012-12-15,10,1,No,1,6.315274061
TA-00354,S-0072,2005-09-04,10,1,No,1,7.820368011
TA-00356,S-0072,2001-04-02,18,1,No,1,8.268279519
TA-00358,S-0072,2001-04-02,50,1,No,1,6.624082616
TA-00362,S-0054,2010-02-01,1,0,Yes,1,14.10225736
TA-00362,S-0054,2010-02-01,1,0,Yes,2,9.676001402
TA-00362,S-0054,2010-02-01,1,0,Yes,3,8.198728043
TA-00362,S-0054,2010-02-01,1,0,Yes,5,7.016352943
TA-00362,S-0054,2010-02-01,1,0,Yes,10,6.131658163
TA-00362,S-0054,2010-02-01,1,0,Yes,20,5.689310773
TA-00363,S-0054,2009-11-09,1,0,Yes,1,14.10225736
TA-00363,S-0054,2009-11-09,1,0,Yes,2,9.676001402
TA-00363,S-0054,2009-11-09,1,0,Yes,3,8.198728043
TA-00363,S-0054,2009-11-09,1,0,Yes,5,7.016352943
TA-00363,S-0054,2009-11-09,1,0,Yes,10,6.131658163
TA-00363,S-0054,2009-11-09,1,0,Yes,20,5.689310773
TA-00365,S-0054,2001-04-10,0,1,No,1,14.03270589
TA-00366,S-0054,2002-10-03,0,0,Yes,2,7.213879136
TA-00366,S-0054,2002-10-03,0,0,Yes,10,4.710025984
TA-00367,S-0066,1996-03-04,0,0,Yes,5,9.166884595
TA-00367,S-0066,1996-03-04,0,0,Yes,10,6.384825537
TA-00367,S-0066,1996-03-04,0,0,Yes,15,5.458399871
TA-00367,S-0066,1996-03-04,0,0,Yes,20,4.993796008
TA-00370,S-0066,2013-08-11,0,0,Yes,1,22.13962598
TA-00370,S-0066,2013-08-11,0,0,Yes,2,12.57490694
TA-00370,S-0066,2013-08-11,0,0,Yes,5,6.835519104
TA-00370,S-0066,2013-08-11,0,0,Yes,10,4.924244532
TA-00370,S-0066,2013-08-11,0,0,Yes,25,3.775254141
TA-00370,S-0066,2013-08-11,0,0,Yes,50,3.460881468
TA-00370,S-0066,2013-08-11,0,0,Yes,100,3.318996456
TA-00370,S-0066,2013-08-11,0,0,Yes,250,3.232752625
TA-00371,S-0066,2003-06-06,1,0,Yes,18,4.760103047
TA-00371,S-0066,2003-06-06,1,0,Yes,36,3.989472689
TA-00371,S-0066,2003-06-06,1,0,Yes,48,3.794728554
TA-00371,S-0066,2003-06-06,1,0,Yes,72,3.60276648
TA-00372,S-0041,2014-06-03,825,75,No,75,12.98665168
TA-00373,S-0062,2012-03-13,30,0,Yes,5,10.03488702
TA-00373,S-0062,2012-03-13,30,0,Yes,10,6.209555816
TA-00373,S-0062,2012-03-13,30,0,Yes,25,3.914357094
TA-00374,S-0062,2014-07-12,50,50,No,50,5.01883454
TA-00375,S-0072,2009-05-11,1,1,Yes,1,19.32974633
TA-00375,S-0072,2012-12-06,25,0,Yes,16,14.59468182
TA-00375,S-0072,2012-12-06,25,0,Yes,24,11.85435364
TA-00375,S-0072,2012-12-06,25,0,Yes,32,8.910935161
TA-00376,S-0062,2009-06-03,15,1,No,1,5.3137328
TA-00378,S-0041,2014-06-03,700,50,No,50,16.38076373
TA-00383,S-0066,2014-01-22,1,0,Yes,1,24.44595294
TA-00383,S-0066,2014-01-22,1,0,Yes,2,14.25527061
TA-00383,S-0066,2014-01-22,1,0,Yes,5,8.143086861
TA-00383,S-0066,2014-01-22,1,0,Yes,10,6.103837572
TA-00383,S-0066,2014-01-22,1,0,Yes,25,4.879731587
TA-00383,S-0066,2014-01-22,1,0,Yes,50,4.540320382
TA-00384,S-0064,2002-10-08,0,0,Yes,20,5.285912209
TA-00384,S-0064,2002-10-08,0,0,Yes,25,4.968757477
TA-00384,S-0064,2002-10-08,0,0,Yes,30,4.754538929
TA-00384,S-0064,2002-10-08,0,0,Yes,35,4.60430774
TA-00384,S-0064,2002-10-08,0,0,Yes,40,4.490243319
TA-00384,S-0064,2002-10-08,0,0,Yes,45,4.401217429
TA-00385,S-0066,2000-08-29,0,0,Yes,25,9.108461354
TA-00385,S-0066,2000-08-29,0,0,Yes,50,7.948342727
TA-00386,S-0066,2013-07-28,0,0,Yes,1,21.41629063
TA-00386,S-0066,2013-07-28,0,0,Yes,2,11.85157159
TA-00386,S-0066,2013-07-28,0,0,Yes,5,6.112183749
TA-00386,S-0066,2013-07-28,0,0,Yes,10,4.200909177
TA-00386,S-0066,2013-07-28,0,0,Yes,25,3.051918786
TA-00386,S-0066,2013-07-28,0,0,Yes,50,2.737546113
TA-00386,S-0066,2013-07-28,0,0,Yes,100,2.595661101
TA-00386,S-0066,2013-07-28,0,0,Yes,250,2.50941727
TA-00393,S-0066,1995-04-12,0,0,Yes,1,161.9464398
TA-00393,S-0066,1995-04-12,0,0,Yes,2,109.6437295
TA-00393,S-0066,1995-04-12,0,0,Yes,5,78.26210335
TA-00393,S-0066,1995-04-12,0,0,Yes,10,68.19104956
TA-00394,S-0066,2013-12-02,1,0,Yes,1,17.64938266
TA-00394,S-0066,2013-12-02,1,0,Yes,2,9.753899056
TA-00394,S-0066,2013-12-02,1,0,Yes,5,5.016052481
TA-00394,S-0066,2013-12-02,1,0,Yes,10,3.435842936
TA-00394,S-0066,2013-12-02,1,0,Yes,25,2.489942857
TA-00394,S-0066,2013-12-02,1,0,Yes,50,2.239557541
TA-00394,S-0066,2013-12-02,1,0,Yes,100,2.133839297
TA-00394,S-0066,2013-12-02,1,0,Yes,250,2.06706988
TA-00398,S-0072,2003-05-14,1,1,No,1,5.90352932
TA-00400,S-0072,2004-05-25,1,1,No,1,5.90352932
TA-00402,S-0041,2013-08-05,1,1,No,1,1.836158978
TA-00403,S-0066,2004-10-18,0,0,Yes,2,5.096732193
TA-00403,S-0066,2004-10-18,0,0,Yes,4,3.357945282
TA-00403,S-0066,2004-10-18,0,0,Yes,6,2.776494939
TA-00408,S-0072,2012-12-04,16,1,Yes,1,3.074175259
TA-00408,S-0072,2012-03-14,12,0,Yes,4,6.718672624
TA-00408,S-0072,2012-03-14,12,0,Yes,8,5.516823111
